date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
31/08/2018,217.6,28825699,134289,146.1,19197058,0.7177,0.001017,131,0,0,0,4048,8.899,1265766,2023,2.793,471562,2.136,317193,34175,0.8456,40.41,1.567,100215,3.408,573702,1.235,179763,15.99,2070925,17.2,13.09,9.2
01/09/2018,187.3,18465905,124914,135.7,13011435,0.7411,0.00105,99.2,1981,0.7431,2.666,3594,8.03,808194,272.3,0.376,58822,4.375,530063,18253,0.8677,21.04,0.3834,26309,6.461,518820,1.652,135568,19,1727493,21.8,14.51,10.3
02/09/2018,189.3,22770328,138590,150.2,16916159,55.43,0.07852,15427,4218,0.8301,5.082,4110,9.109,1075008,641.4,0.8856,196245,5.947,885680,17382,0.8536,20.36,0.2591,20620,5.647,504696,2.109,194517,5.774,659418,20.6,14.64,10.2
03/09/2018,213.8,30272996,142991,154.8,21401830,0.8892,0.001259,172.7,1009,0.817,1.235,4089,9.045,1357281,877.9,1.212,249258,10.05,1656261,22776,0.8585,26.53,0.3051,20347,3.946,532680,1.803,267648,11.65,1615492,16,11.79,8.3
04/09/2018,208,25088347,142162,153.9,17616454,0.9305,0.001318,151.3,1065,0.8034,1.325,4257,9.374,1119608,681.4,0.9408,168098,8.797,1211749,18227,0.8619,21.15,0.6958,60201,5.264,512318,1.82,177854,13.36,1525622,19.2,13.14,9.8
05/09/2018,205.4,25304180,132669,143.6,16577581,28.47,0.04033,5070,4.66,0.8213,0.005674,4027,8.889,1099090,1538,2.109,357717,8.947,1325930,23966,0.871,27.52,0.609,50997,5.329,503832,2.208,211617,12.24,1445995,18.7,13.64,9.2
06/09/2018,202.3,28714595,132424,143.4,19696627,18.48,0.02617,3063,302.1,0.7865,0.3841,4183,9.268,1331263,2963,3.912,619214,9.964,1543442,21225,0.8447,25.13,0.8414,86442,4.858,604236,1.333,180248,9.825,1299102,20,13.93,10
07/09/2018,194,29783030,136957,148.1,21974723,0.8591,0.001217,178.6,2744,0.7922,3.463,4135,9.239,1398219,2334,3.093,626444,5.54,862920,18750,0.87,21.55,0.6115,62921,5.086,602577,1.979,240547,8.023,1151836,24,17.43,12.8
08/09/2018,190.9,21508748,130613,141.1,15543714,31.19,0.04418,6050,630.4,0.8363,0.7537,3749,8.375,948743,687.6,0.9474,128830,5.418,658670,23697,0.8848,26.78,0.2768,23784,3.376,304601,2.563,238561,6.212,687719,20.6,14.99,12.7
09/09/2018,180.9,16068209,116743,126,11274395,0.7964,0.001128,94.53,62.34,0.8191,0.07611,105.6,0.2353,22515,285.6,0.3943,89182,3.724,571807,28894,0.9066,31.87,5.81,332859,7.834,437872,2.764,157472,14.26,1220767,23.1,13.79,9.4
10/09/2018,190.9,17751850,134517,145.5,13160354,0.7397,0.001048,94.9,780.5,0.8172,0.9552,2771,6.191,640193,389.1,0.5372,82472,3.666,394050,24726,0.8694,28.44,2.431,152473,7.761,597258,2.601,207100,4.931,383462,22.9,16.85,11.4
11/09/2018,190.8,15515672,125145,135.2,10630247,0.6888,0.0009757,75.19,0,0,0,2282,5.098,441768,565.1,0.7802,88216,4.322,415401,27668,0.8744,31.64,2.356,144421,7.16,477510,2.632,187332,7.779,626127,22,15.71,12
12/09/2018,185.5,15165585,127368,137.7,11462990,0.7523,0.001066,86.74,1693,0.8064,2.1,2750,6.143,576643,0,0,0,5.313,606547,21127,0.8786,24.05,1.778,107664,7.381,497221,2.111,145472,10.99,782999,26.4,18.74,14.9
13/09/2018,183.5,14999985,131447,142.2,11294327,0.8062,0.001142,89.45,1648,0.8445,1.951,2335,5.216,472586,342.7,0.4732,58791,4.949,486649,24945,0.8886,28.07,1.173,69280,7.742,480521,2.83,182537,1.751,147249,25.4,18.35,13.6
14/09/2018,184.4,11682792,126519,137,8635197,0.7779,0.001102,68.75,0,0,0,576.3,1.287,109138,0,0,0,3.251,213754,29289,0.8799,33.29,2.411,130872,7.881,411977,2.777,163134,5.492,339559,22.3,17.41,14.9
15/09/2018,177.8,11537071,114264,123.7,8382442,0.7569,0.001072,70.52,1106,0.7622,1.451,1,0.001701,111.4,298.2,0.4117,27876,4.245,342697,26949,0.857,31.45,4.841,274347,7.088,363834,2.022,122721,17.65,1189537,31.5,19.89,12.6
16/09/2018,173.3,13359017,125260,135.8,10105014,0.8847,0.001253,88.12,1861,0.8039,2.315,960.4,2.146,246759,875.7,1.209,122399,5.357,535155,18349,0.8752,20.97,3.778,211627,8.33,481564,2.949,174872,7.398,496488,31.4,18.48,9.8
17/09/2018,191,16011468,132668,143.8,11496770,0.8828,0.00125,99.05,283.2,0.8656,0.3272,1059,2.365,250544,513.7,0.7092,66220,6.014,616773,25977,0.8842,29.38,1.412,89010,8.062,516677,2.71,186050,6.536,514598,19,12.64,7.6
18/09/2018,187.9,15868062,133801,145,11899590,0.8556,0.001212,97.86,1988,0.7691,2.585,1063,2.374,283154,216.4,0.2988,47832,6.116,677750,17148,0.8721,19.66,3.056,184153,8.457,578478,2.602,187271,13.23,1027540,23,15.01,9.7
19/09/2018,184.3,17695308,127540,138.1,12629884,0.7996,0.001133,104.1,1308,0.7624,1.716,1330,2.971,351650,1085,1.499,192912,5.156,583643,18027,0.8827,20.42,1.7,99862,7.76,617999,2.352,187637,15.07,1308673,28.5,19.9,14.5
20/09/2018,189.6,20505881,135998,147.4,15309069,0.7733,0.001095,112.3,2472,0.8225,3.005,3783,8.453,902211,1777,2.271,309248,6.287,812858,18128,0.8701,20.84,0.6682,52982,6.617,561571,2.667,239966,4.974,542284,28.5,16.15,11.3
21/09/2018,191.2,19285124,141354,153.3,15223965,0.7872,0.001115,109.5,3775,0.8213,4.596,2289,5.113,560778,247.3,0.3395,51692,6.096,753431,21206,0.8681,24.43,3.062,225210,8.681,609918,2.711,201229,3.983,445658,20.9,13.27,8.2
22/09/2018,181,14016180,134805,146.1,11181338,0.7226,0.001024,78.63,2275,0.8402,2.708,931.6,2.081,184171,0,0,0,4.042,347606,20749,0.9043,22.95,6.329,417644,7.397,466657,2.005,127465,6.647,510738,20.7,15.46,10
23/09/2018,176,12691451,132884,144,10173917,0.743,0.001052,73.37,3510,0.7835,4.48,1504,3.357,275661,231.8,0.3201,39199,4.713,419650,16435,0.8869,18.53,7.417,453407,7.636,441200,2.694,161820,6.883,526400,21,17.25,13.7
24/09/2018,197,16744988,143549,155.6,13056134,0.7795,0.001104,91,3368,0.8085,4.165,2777,6.203,574565,1366,1.816,208761,3.705,335846,16788,0.8782,19.12,2.617,148302,5.025,437261,2.718,236613,12.13,994922,21,15.02,12.3
25/09/2018,195.7,18891587,146682,159.1,14876123,11.94,0.01691,1495,5023,0.8091,6.208,3698,8.262,810898,707.6,0.9618,131231,6.272,722358,15248,0.8803,17.32,1.344,93047,5.894,541619,2.656,241753,7.474,665581,20,13.32,10.2
26/09/2018,200.5,21974562,145074,157.2,16682651,0.7929,0.001123,118.9,2868,0.8165,3.512,4099,9.126,1005254,1720,2.362,344559,8.554,1038367,17202,0.8707,19.76,0.1587,13480,4.267,453823,2.362,257692,4.713,482515,17.5,14.41,11.7
27/09/2018,190.5,18149952,143752,155.8,14268107,0.7161,0.001014,91.62,1797,0.8273,2.172,3150,7.036,693626,670.6,0.9258,120227,5.286,568078,14326,0.8799,16.28,1.266,87011,8.348,631213,3.225,250487,4.256,392571,20.4,12.51,8.3
28/09/2018,185.8,14374632,139406,151.1,11034877,0.7666,0.001086,79.08,2976,0.8002,3.719,1182,2.64,226517,600.4,0.829,89869,4.963,415167,13032,0.8576,15.2,3.271,214488,7.891,493551,2.655,168858,12.39,873759,28.4,17.32,10.9
29/09/2018,171.5,12425613,136066,147.4,10570672,0.8747,0.001239,86.79,3590,0.8131,4.415,1102,2.462,228064,205.8,0.2842,32717,3.96,317031,7533,0.8581,8.779,4.548,279436,8.107,498612,3.329,207979,9.867,663326,28,19.27,13.7
30/09/2018,170.3,11625822,133219,144.3,9846136,0.8514,0.001206,81.45,2886,0.8339,3.46,576.7,1.288,112679,189.1,0.2611,25015,2.669,191911,11871,0.8845,13.42,5.385,340502,7.874,486135,3.62,229340,8.374,574666,19.8,14.08,9.2
01/10/2018,167.4,12222687,132671,143.8,10107567,0.7844,0.001111,76.99,5160,0.8249,6.255,733.6,1.638,172674,217.5,0.3003,41489,2.496,177530,14747,0.8573,17.2,4.737,280890,8.533,528159,3.471,216166,4.94,343856,22.1,15.44,10.5
02/10/2018,179.8,13469270,142117,154.1,11417187,0.7439,0.001054,76.43,3517,0.8587,4.095,927.6,2.072,179226,361.4,0.499,49813,3.234,250586,15296,0.8543,17.91,0.1117,8116,8.735,614738,3.073,218799,3.115,240269,22.4,16.82,11.8
03/10/2018,185.6,16688375,145641,158,13995180,0.6397,0.0009061,78.64,3676,0.8183,4.492,2229,4.979,487953,453.8,0.6266,71503,3.916,371289,11866,0.8532,13.91,0.9081,70738,5.389,440141,1.595,139357,7.029,549031,23.9,18.14,13.2
04/10/2018,191,18036073,143733,156.4,14037584,0.648,0.0009178,80.8,923.4,0.8483,1.088,1137,2.539,267520,493.9,0.6819,79158,4.379,405959,15402,0.8529,18.06,0,0,2.618,265949,1.155,111350,9.031,817165,22.4,18.06,15.6
05/10/2018,194.9,19349423,151369,164.8,16083063,0.7706,0.001092,102,1825,0.8402,2.172,1174,2.623,354258,707.7,0.9771,173344,5.054,611356,10230,0.8837,11.58,0,0,3.341,313625,1.918,181669,10.18,942557,15.9,15.07,14.2
06/10/2018,179,14749219,143766,156.6,12610809,0.6556,0.0009286,74.09,7038,0.8277,8.503,564.5,1.261,137242,623.6,0.861,103957,2.905,237739,14501,0.8674,16.72,2.708,201884,5.965,448596,3.692,284109,5.757,491132,19,14.78,13.5
07/10/2018,176.9,12968090,138992,151.4,11176415,0.6219,0.0008808,63.21,2828,0.8279,3.415,657.1,1.467,184539,111.5,0.154,24255,3.386,296309,13049,0.8638,15.11,5.44,324298,5.444,335062,3.596,225242,5.351,410132,19,14.92,11.9
08/10/2018,183.2,15062532,145404,158.3,12935421,0.6166,0.0008734,69.06,3465,0.8527,4.063,793.2,1.771,199660,869.9,1.201,145038,3.173,282492,15331,0.8716,17.59,1.669,99845,6.21,475289,2.868,218216,2.476,204280,20.9,15.58,12.4
09/10/2018,183.6,16209468,148090,161.2,14031816,0.5654,0.0008008,69.22,3359,0.8465,3.968,656.7,1.466,131457,620.9,0.8573,79556,3.168,283172,12190,0.8502,14.34,0.918,71319,7.123,683942,2.16,212484,4.348,356542,23.4,17.08,12.9
10/10/2018,192.1,14622890,140444,152.8,11378495,0.6122,0.0008671,62.65,383.4,0.8035,0.4772,789.5,1.763,168080,0,0,0,3.082,248803,14611,0.8534,17.12,1.186,72467,3.443,253324,1.853,136204,16.08,1221129,21,18.14,14.9
11/10/2018,192.6,16260335,145377,158.2,12902691,0.5681,0.0008046,64.97,1541,0.7901,1.95,1.894,0.003223,253.9,267.7,0.3696,36271,3.654,345568,10354,0.8741,11.85,0.8917,55501,4.917,376135,1.964,146003,18.57,1477983,18.8,14.77,13.3
12/10/2018,191.2,16832852,146015,158.9,13449623,0.549,0.0007776,65,1766,0.7948,2.223,1.743,0.002966,245.1,336.1,0.4641,46516,3.545,312836,8965,0.8991,9.97,0.5927,34200,5.376,435730,2.318,194503,18.24,1533902,18.6,14.5,12.5
13/10/2018,175,12968163,130804,142.4,10249257,0.4854,0.0006875,48.9,1243,0.7843,1.584,1.435,0.002442,173.8,178.2,0.2461,24162,3.979,294932,9796,0.9051,10.82,0.5083,32219,5.813,403498,2.247,154267,15.91,1143499,21.9,14.97,12
14/10/2018,169.6,10326513,109024,118.3,7001334,0.4556,0.0006453,36.08,335,0.7814,0.4288,1.528,0.0026,145.9,0,0,0,3.75,240597,19557,0.8667,22.57,2.227,112531,5.654,320977,3.281,186322,19.2,1094844,22,17.69,13.3
15/10/2018,185.1,14705667,129206,140,10769259,0.3844,0.0005444,40.2,512.5,0.7524,0.6811,1.777,0.003024,222.6,284.3,0.3925,41465,4.032,327638,15778,0.8565,18.42,1.234,76313,5.706,459411,3.822,296443,18.52,1387711,22.5,17.57,15.2
16/10/2018,184.5,16075423,128357,139.1,11982816,0.4499,0.0006372,53.61,1383,0.7753,1.783,1.731,0.002945,244,2464,3.402,327015,3.586,313639,17746,0.8703,20.39,1.394,76859,6.951,607364,2.735,250428,17.19,1428987,23.4,19.66,16.7
17/10/2018,186.2,23371468,128399,139,16313132,3.394,0.004808,784.3,46.94,0.7923,0.05924,8.231,0.014,1603,344.6,0.4758,65206,6.762,853126,24265,0.8779,27.64,0.6139,46215,4.933,702050,2.833,373498,9.619,1075409,24.7,20.05,18.1
18/10/2018,185.3,33309531,121855,131.7,23544645,0.4612,0.0006533,113,458.5,0.8383,0.5469,48.23,0.08206,11395,2359,3.257,837763,7.835,1701893,27146,0.8735,31.08,0.02486,2766,6.245,1083440,4.266,806486,7.716,1290088,25,19.69,17.6
19/10/2018,182.5,22250561,117717,127.1,14079464,0.369,0.0005227,54.71,199.5,0.8449,0.2361,20.25,0.03445,3289,1394,1.925,264501,6.639,861583,30257,0.8558,35.36,0.4185,39904,8.504,933086,4.516,483899,7.284,776381,25.6,19.83,17.4
20/10/2018,173.8,16623147,123954,134.1,12696618,0.4315,0.0006112,57.79,765,0.8305,0.9211,2.852,0.004853,450.3,1122,1.549,187874,3.996,393022,20560,0.8757,23.48,1.632,115903,5.996,526305,2.279,231391,9.531,899099,25.6,20.91,17.8
21/10/2018,166.9,12592439,136610,148,10802390,0.514,0.000728,53.11,3669,0.8462,4.336,1.907,0.003245,228.5,690.3,0.9531,110699,3.506,261744,9265,0.8872,10.44,3.133,217164,5.637,381854,4.721,330932,3.712,259548,24.6,18.63,15.3
22/10/2018,181.5,13953073,146761,159.2,12284076,0.4265,0.0006042,42.78,1616,0.848,1.906,1.801,0.003064,229.9,360.8,0.4981,73267,3.989,382788,9638,0.8906,10.82,4.181,250554,8.272,537761,4.983,331922,3.958,281218,23.3,18.24,15.6
23/10/2018,184.4,14606673,152967,165.9,12987498,0.4952,0.0007014,53.77,3991,0.8482,4.706,1.934,0.00329,256.1,839.4,1.159,145327,3.853,352710,5323,0.8928,5.962,0.2661,15551,9.129,609004,4.371,317360,7.798,612425,24.2,19.65,15.2
24/10/2018,182.8,13917302,153375,166.4,12219166,4.557,0.006455,481.2,7222,0.8313,8.688,2.129,0.003623,265.2,650,0.8974,78334,2.852,212106,7793,0.85,9.168,1.65,95224,5.817,442642,4.787,365898,7.418,533282,23.4,19.63,16.1
25/10/2018,180.1,18287681,138593,150.2,14228453,0.4493,0.0006364,57.42,4508,0.8268,5.453,1.941,0.003302,309.9,3011,4.157,421032,4.058,424973,12151,0.8551,14.21,0.03368,2587,7.842,721502,5.057,462065,7.891,720620,23.9,17.63,15.3
26/10/2018,179.8,16762771,141360,153.8,13991101,16.13,0.02285,2529,5107,0.8239,6.199,1.638,0.002786,246,0,0,0,5.024,511332,14218,0.8424,16.88,0.6477,39052,8.453,738474,5.003,454754,5.401,481694,22.6,18.64,15.6
27/10/2018,170,12410502,131550,143.2,10173192,0.5336,0.0007559,52.83,5026,0.8174,6.149,1.401,0.002384,173.1,0,0,0,3.378,248384,13948,0.8321,16.76,3.117,181410,9.281,559385,5.053,313487,7.871,573698,24.1,18.95,15
28/10/2018,171,12908461,139165,151.4,10554639,0.5247,0.0007433,50.91,5304,0.8117,6.535,1.324,0.002252,154.6,0,0,0,3.286,236040,11647,0.8354,13.94,5.96,362979,5.976,399881,3.588,241394,5.428,383058,22.6,19.1,16.1
29/10/2018,183,17106451,156778,170.8,15509598,15.33,0.02172,1930,6470,0.8305,7.791,1.523,0.002591,222.4,630.7,0.8708,103894,2.99,271509,4333,0.8462,5.12,3.109,191070,5.827,599897,5.007,540583,6.106,502402,21.7,17.67,16.1
30/10/2018,184.2,18208693,152924,166.5,16207783,0.3795,0.0005375,43.61,5878,0.7987,7.359,1.833,0.003119,305.3,0,0,0,5.109,695949,5123,0.8486,6.036,0.9505,56865,9.617,769841,5.233,452915,8.657,809432,25.4,18.45,13.8
31/10/2018,186.7,20412510,151058,164.5,16685601,0.4041,0.0005724,56.12,3899,0.8508,4.583,2.43,0.004134,422.4,1232,1.701,202967,4.051,473621,9297,0.8285,11.22,0.3408,22571,9.479,1040049,4.968,572686,4.967,510434,26.8,21.43,16.6
01/11/2018,198.1,19137093,154360,168.5,15598636,0.3082,0.0004366,36.71,2210,0.8292,2.665,179.5,0.3999,25447,1155,1.594,213212,2.869,333097,11165,0.8304,13.45,1.765,111145,9.172,845234,4.155,382220,9.877,916370,29.5,21.34,18.8
02/11/2018,216.3,17819570,154399,168.4,13532642,11.99,0.01698,1329,967.7,0.7874,1.229,1863,4.162,350783,1140,1.574,167295,4.424,416153,15631,0.8134,19.22,2.526,151065,8.381,751298,3.286,296581,16.59,1282184,36.6,24.51,20.6
03/11/2018,194.7,14087532,151135,164.9,11463008,0.4421,0.0006262,42.62,2719,0.8083,3.365,1060,2.368,185125,0,0,0,1.821,125119,8342,0.9065,9.202,5.497,330948,8.817,591762,5.048,339394,14.83,991808,34.3,27.75,21.2
04/11/2018,175.4,12905738,151839,165.4,12178835,0.3369,0.0004772,31.93,6460,0.8435,7.659,1157,2.585,190372,0,0,0,1.575,121503,2588,0.93,2.782,3.356,205386,8.506,573814,4.633,358035,6.411,566339,25.1,21.6,18.1
05/11/2018,194.5,19880373,161057,175.5,16857338,0.3531,0.0005002,47.28,4040,0.8307,4.863,1747,3.904,428912,578.9,0.7993,103212,1.477,159025,4855,0.861,5.639,0.6137,41064,5.971,659037,1.781,184001,10.38,998038,25.5,21.8,18.1
06/11/2018,207.3,32877316,155708,169.6,25197021,48.54,0.06875,15142,3890,0.819,4.749,2486,5.43,982764,2244,3.098,645135,5.073,987962,11728,0.9265,12.66,0,0,5.369,939913,2.355,380787,13.78,2118786,29.7,24.65,19.6
07/11/2018,196.3,19970753,156126,169.7,17557562,0.3378,0.0004785,48.77,3772,0.8368,4.508,552.4,1.233,116786,1312,1.811,209076,2.95,292418,13151,0.9399,13.99,0.7994,56659,3.079,384340,1.123,131281,10.26,1065591,23.8,23,22.2
08/11/2018,179.1,13432215,158790,172.4,12762112,0.4471,0.0006333,46.68,9651,0.8249,11.7,665.7,1.486,146072,0,0,0,2.834,226657,1931,0.8379,2.304,1.994,116772,8.563,524193,5.157,335954,6.642,475330,20.2,15.9,11.6
09/11/2018,175.1,15741239,141406,153.8,13242890,11.41,0.01616,1314,2812,0.855,3.289,865,1.932,182841,0,0,0,2.173,215025,8208,0.8208,10,0.4164,36172,8.683,688493,4.807,396032,5.786,508288,22.4,17.35,12.3
10/11/2018,167.5,10955296,145840,158.8,10184949,0.4122,0.0005839,36.71,6690,0.8395,7.969,1.313,0.002234,142.1,0,0,0,0.6374,47343,5556,0.8217,6.761,3.909,233317,8.689,535751,5.22,323284,4.207,269216,24,19,14
11/11/2018,163.8,10722121,135404,147.5,9510838,0.3192,0.0004522,26.74,3316,0.8272,4.009,1.457,0.002479,156,0,0,0,2.251,162874,6274,0.8309,7.55,3.634,207203,9.788,573495,3.732,238558,6.857,442426,23.8,18.9,14
12/11/2018,182.2,14224294,149924,163.3,12431490,0.2853,0.0004042,26.78,6760,0.821,8.234,906.6,2.025,191768,517.4,0.7143,72748,2.789,252132,7277,0.8097,8.988,1.433,86469,9.561,791661,4.678,356116,8.101,591419,24.8,20,15.2
13/11/2018,187.1,15439633,151692,165.1,13530675,0.3708,0.0005252,42,5648,0.8271,6.829,2796,6.247,553780,0,0,0,3.688,379736,6145,0.7919,7.759,0.02585,1689,8.802,714078,2.317,181119,8.872,705947,25.7,21.45,17.2
14/11/2018,187.4,20744197,141367,153.7,16702210,0.3125,0.0004427,48.64,2722,0.8332,3.268,3150,7.037,793952,2952,4.076,450965,5.731,670326,10861,0.8794,12.35,0.4912,40505,4.31,511062,2.712,305050,5.155,532377,22.8,20.65,18.5
15/11/2018,185.2,17436601,138613,150.7,14110505,0.2569,0.0003638,32.7,2082,0.7909,2.632,3457,7.724,751724,2738,3.781,398626,3.556,353535,6872,0.8277,8.303,0.5441,48847,7.109,682866,5.182,520333,8.801,789188,23.8,20.9,18
16/11/2018,180.2,16840485,131794,143.2,12872152,0.2946,0.0004173,37.19,2068,0.7965,2.597,3739,8.354,768482,256.7,0.3544,34682,3.81,359940,10421,0.8385,12.43,0.5872,43434,6.304,601873,5.246,492404,9.605,836423,21.8,19.05,16.3
17/11/2018,168.5,12772398,132772,144.3,10551795,0.3229,0.0004574,33.38,4435,0.8091,5.482,736,1.644,134149,0,0,0,1.391,102579,6361,0.8223,7.736,1.47,105434,7.154,510045,5.267,367182,13.25,1005423,23.2,18.95,14.7
18/11/2018,169.1,12862194,130715,142.1,10728570,0.2993,0.000424,29.54,5884,0.7371,7.983,1.266,0.002154,159.7,576.1,0.7954,64442,2.275,211047,6960,0.8205,8.483,7.252,497047,8.214,583327,4.89,364957,18.54,1384047,23.5,19.7,15.9
19/11/2018,178.4,16512818,138775,150.9,14222411,0.2438,0.0003453,27.46,6063,0.7724,7.849,2891,6.459,688811,0,0,0,7.636,866189,6786,0.8291,8.184,1.562,98314,9.031,922292,4.17,474369,9.035,725389,24.2,19,13.8
20/11/2018,182.8,16910280,148330,161.3,14868659,0.173,0.000245,19.88,6569,0.8102,8.108,2647,5.914,604194,0,0,0,6.619,703322,5692,0.8228,6.919,0.2219,21224,9.521,884224,3.553,332507,6.63,575118,25.8,20.8,15.8
21/11/2018,189.1,15308230,154676,168.3,13280910,0.362,0.0005127,40.22,7660,0.7926,9.664,2438,5.447,479459,0,0,0,2.418,196338,1682,0.8092,2.079,0.4537,38813,4.997,404466,2.858,238334,17.78,1396560,26.9,23.95,21
22/11/2018,179.2,11446114,146993,160,10179297,0.3279,0.0004645,29.7,10318,0.7618,13.54,1.406,0.002392,146,198,0.2734,18101,2.825,190025,284.7,0.8225,0.3462,0.5745,33553,8.929,563528,3.871,247178,24.65,1570923,24.4,21.25,18.1
23/11/2018,174,12784490,137748,149.9,11044790,0.36,0.00051,36.34,8857,0.741,11.95,1.048,0.001783,127.7,106,0.1354,8293,2.139,195905,2234,0.826,2.704,0.8591,52361,10.24,661334,3.948,259796,27.19,1967575,23.3,18.85,14.4
24/11/2018,162.2,12087077,124968,135.9,10086834,0.3555,0.0005035,35.87,7068,0.7425,9.519,1.011,0.00172,136.9,0,0,0,3.429,326317,5116,0.7985,6.407,0.4488,24135,9.046,496576,4.528,259040,20.59,1415430,23.8,19.45,15.1
25/11/2018,161.5,12754314,134832,146.6,11053259,0.3062,0.0004337,32.15,9705,0.7924,12.25,612.4,1.368,148825,0,0,0,3.366,297160,4966,0.8251,6.018,1.291,78062,8.5,537900,4.667,309297,10.25,773034,24.9,19.55,14.2
26/11/2018,179.6,15547968,157359,171.3,14550895,0.2811,0.0003982,32.66,8773,0.8337,10.52,1146,2.559,259239,0,0,0,3.096,286037,2745,0.8165,3.362,0.8589,59539,9.292,872827,5.129,475440,4.732,375079,24.4,20.15,15.9
27/11/2018,185.8,16250122,157610,171.6,14725122,0.2713,0.0003843,32.36,6044,0.8507,7.105,2098,4.688,453733,0,0,0,3.093,287661,5081,0.8501,5.977,0.5247,32049,8.109,740433,2.668,249614,4.872,397030,23.5,20.6,17.7
28/11/2018,189.2,17538498,151429,164.9,15500199,0.1973,0.0002795,25.55,4380,0.7911,5.536,2.135,0.003632,342.8,0,0,0,5.355,579672,4665,0.884,5.278,0.3817,22961,3.596,303405,2.513,224534,16.68,1538386,19.4,18.9,18.4
29/11/2018,181.2,19273519,142256,154.7,16342478,0.2412,0.0003417,36.33,3998,0.8027,4.981,2495,5.575,582078,233.8,0.3228,31597,6.447,678870,6086,0.833,7.305,0.1481,13988,8.034,801399,4.693,463045,7.163,765058,22.7,18.9,15.1
30/11/2018,180.8,17958390,139532,151.7,14689657,0.1971,0.0002792,25.66,3845,0.8167,4.708,1533,3.425,384463,281.4,0.3885,42888,5.764,623169,10664,0.8681,12.29,1.353,122563,9.89,810096,5.175,433868,6.849,646050,25,20.1,15.2
01/12/2018,174.3,14893277,126842,137.6,11496268,0.1667,0.0002361,15.99,1440,0.7731,1.863,894.9,1.999,231190,233.1,0.3219,39647,3.729,367440,17417,0.9152,19.03,1.515,103089,10.71,923063,5.501,441466,7.109,568027,26.4,22.45,18.5
02/12/2018,178.1,13022520,121007,131,10192606,0.2519,0.0003568,26.44,2221,0.7618,2.915,1.669,0.002839,200.8,0,0,0,2.347,179487,16163,0.8656,18.67,1.844,134279,9.473,841569,4.68,460827,20.69,1637526,33.4,25.45,17.5
03/12/2018,188.5,13751543,143624,155.5,11075169,0.2524,0.0003576,24.34,2059,0.7942,2.592,1.69,0.002876,196.7,0,0,0,3.578,277325,7748,0.8891,8.714,1.676,104548,10.79,745840,5.46,392434,15.92,1131315,30.1,23.35,16.6
04/12/2018,187.9,16749270,143680,155.6,13589148,10.14,0.01436,1560,2059,0.8094,2.544,1.806,0.003072,265.9,911.5,1.259,117467,5.573,521701,10863,0.862,12.6,0.6064,40953,8.128,819782,5.466,537076,10.04,781860,23.9,21.5,19.1
05/12/2018,184.4,14582937,144455,156.5,11990073,0.1602,0.0002269,16.14,3271,0.7897,4.142,452,1.009,73623,538.6,0.7436,60838,3.891,307681,6360,0.8964,7.094,0.9477,58403,6.124,585754,4.885,424618,14.45,1030708,22.8,19.95,17.1
06/12/2018,190.5,13022705,155842,169.1,11632176,0.1222,0.0001731,10.71,5803,0.7983,7.269,1.962,0.003338,224.2,0,0,0,1.696,120529,6507,0.8336,7.806,2.197,141290,9.679,676324,5.2,382229,14.28,933824,25.9,21.85,17.8
07/12/2018,191.2,15591083,152135,165,12166176,0.01975,0.00002797,1.991,5091,0.807,6.309,1.85,0.003148,229.1,546.9,0.6989,54429,2.018,153654,10765,0.8445,12.75,1.501,91098,10.44,999848,5.223,441095,11.89,794072,25.9,21.45,17
