date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C),au.nem.nsw1.fuel_tech.battery_charging.energy (GWh),au.nem.nsw1.fuel_tech.battery_charging.market_value (AUD),au.nem.nsw1.fuel_tech.battery_discharging.energy (GWh),au.nem.nsw1.fuel_tech.battery_discharging.market_value (AUD),au.nem.nsw1.fuel_tech.bioenergy_biogas.emissions (tCO2e),au.nem.nsw1.fuel_tech.bioenergy_biogas.energy (GWh),au.nem.nsw1.fuel_tech.bioenergy_biogas.market_value (AUD),Normalized Rooftop Solar (GWh),Normalized Utility Solar (GWh)
19/03/2019,189.8,18470554,152574,165.9,15713141,0.2184,0.0003094,25.35,2166,0.8444,2.565,3655,8.165,800565,496.3,0.6342,50048,2.751,329364,5738,0.8541,6.718,0,0,6.595,587437,3.824,346858,4.497,436692,26.6,22.45,18.3,0,0,0,0,11.27,0.6259,19702,0.542970853291663,0.314832531158047
20/03/2019,193,18224272,155805,169,16046250,0.221,0.0003131,26.61,2914,0.8554,3.406,3671,8.202,797819,467.9,0.5979,53829,2.035,239819,7471,0.8286,9.016,0,0,7.509,732443,4.033,394229,3.693,363496,27.3,23.05,18.8,0,0,0,0,12.73,0.7073,19819,0.618221097402138,0.332039643870398
21/03/2019,193.7,21825313,146858,159.1,18319214,0.1825,0.0002584,29.56,534.9,0.8302,0.6443,3058,6.832,792172,536.1,0.7401,91619,4.085,519767,11557,0.8808,13.12,0.1672,13047,7.248,911252,4.093,532895,6.402,646766,26.2,22.6,19,0,0,0,0,9.344,0.5191,43377,0.596732789182407,0.336979484840451
22/03/2019,190.9,20161346,144213,156.3,16440364,0.1184,0.0001677,17.33,667.1,0.8324,0.8014,2902,6.484,676958,0,0,0,3.134,342276,13794,0.866,15.93,0.8078,72663,5.692,644093,2.965,336695,7.132,710871,27,23.1,19.2,0,0,0,0,10.89,0.605,32409,0.468626246692365,0.244110474603454
23/03/2019,176.5,16874070,135389,146.8,13884424,0.1303,0.0001846,15.92,1767,0.8568,2.062,1049,2.344,178373,275.1,0.3798,48354,2.799,338600,15909,0.8617,18.46,0.3651,25830,7.488,705591,2.724,260597,5.245,456747,27.9,22.7,17.5,0,0,0,0,12.54,0.6968,30888,0.616492153062619,0.224268780040408
24/03/2019,183.6,18125241,137463,148.9,14267407,0.2597,0.0003678,34.69,2754,0.8589,3.207,1.965,0.003343,314.4,899.3,1.242,152856,2.459,279638,19067,0.8548,22.31,0.3726,24897,6.852,684622,2.019,202697,9.846,889733,32.2,25.4,18.6,0,0,0,0,10.94,0.6077,42116,0.564129838780057,0.166225648642285
25/03/2019,196.6,17169561,142998,154.9,13420538,0.2031,0.0002877,23.62,484.6,0.7533,0.6433,1.848,0.003145,263.9,0,0,0,3.317,332580,15331,0.8452,18.14,3.298,186813,3.302,301691,1.532,139277,18.24,1506420,25.6,22.55,19.5,0,0,0,0,11.28,0.6268,35706,0.271855914718586,0.126130606102021
26/03/2019,185.5,16632163,149047,161.8,14471872,0.344,0.0004872,42.11,3130,0.8184,3.825,1.518,0.002582,225.4,0,0,0,3.553,377341,7856,0.8826,8.901,1.182,72178,8.224,675802,4.193,349995,10.94,908696,26.3,21.75,17.2,0,0,0,0,10.54,0.5857,23229,0.677087535628603,0.345212553123873
27/03/2019,185.3,16837209,144452,156.9,14307750,0.3326,0.0004711,43.02,4521,0.808,5.595,2.341,0.003983,354.2,0,0,0,2.16,208720,12275,0.8603,14.27,0.4046,35909,5.553,487157,4.064,360362,13.67,1241865,23.6,19.15,14.7,0,0,0,0,9.893,0.5496,18067,0.457182281778409,0.334591895038259
28/03/2019,189.8,16682582,144492,157,14284933,0.2406,0.0003408,28.05,4039,0.8178,4.939,1.821,0.003098,276.6,0,0,0,1.922,259292,17913,0.8494,21.09,0.7109,54626,7.854,658746,3.687,308067,11.25,954320,26.7,21.55,16.4,0,0,0,0,10.27,0.5703,31613,0.646625182979943,0.303553227609759
29/03/2019,191.7,16036889,140788,152.7,12790899,0.2132,0.000302,22.81,323.6,0.839,0.3857,1.843,0.003136,255.2,0,0,0,1.732,162289,21256,0.8706,24.41,1.487,69380,6.746,606613,2.307,202128,11.17,860216,27.3,22.35,17.4,0,0,0,0,10.83,0.6018,50993,0.55540278639963,0.189936885298539
30/03/2019,172.1,13669677,131442,142.6,11043133,0.3224,0.0004566,34.59,3878,0.754,5.144,1.625,0.002765,210.7,0,0,0,2.137,188700,6299,0.8842,7.124,0.1629,12662,5.519,374067,3.33,222282,20.98,1577951,25.5,21.7,17.9,0,0,0,0,10.75,0.5971,36361,0.454383038562045,0.274161173837944
31/03/2019,162.9,11878603,116238,125.9,9558638,0.3539,0.0005012,36.19,4014,0.7766,5.168,1.128,0.00192,147.1,0,0,0,1.737,161620,15725,0.8131,19.34,1.712,102435,9.097,546962,3.537,220600,16.16,1099617,22.6,17.4,12.2,0,0,0,0,11.72,0.651,43969,0.748962221742875,0.291203625184627
01/04/2019,182.1,19621717,133664,145.1,15337871,0.3234,0.000458,48.08,4338,0.8245,5.262,34.74,0.05911,5331,0,0,0,4.613,557210,20721,0.8372,24.75,0.4582,44289,6.634,672927,3.744,376429,9.232,989095,20.7,16.75,12.8,0,0,0,0,10.98,0.6098,28198,0.530983367750404,0.299668635643279
02/04/2019,186.1,17852174,138837,151.3,14678935,0.6344,0.0008986,85.1,5258,0.7973,6.595,2.279,0.003878,371,978.1,1.25,122654,3.891,427065,16920,0.8341,20.29,0.5595,40813,5.229,498502,3.911,379875,12.24,1132875,23.5,18.95,14.4,0,0,0,0,12.2,0.6781,25367,0.418527589684484,0.313035265491684
03/04/2019,185.3,15171193,139481,151.9,12375033,0.322,0.0004561,34.84,3464,0.8124,4.264,1.752,0.00298,237.4,824.3,1.053,81427,3.277,335725,16263,0.8204,19.82,0.4474,31225,8.047,610672,4.036,312659,9.672,750118,25.4,20.5,15.6,0,0,0,0,14.68,0.8155,10598,0.644079463413853,0.323040227953065
04/04/2019,189,16449314,141121,153.7,13318076,0.06931,0.00009818,7.397,2875,0.8176,3.517,1.764,0.003002,255.5,0,0,0,2.367,272058,18135,0.8232,22.03,0.4037,26513,5.191,442914,2.58,215333,11.96,999908,23.5,19.85,16.2,0,0,0,0,12.74,0.7076,19713,0.415486081096224,0.206502425202901
05/04/2019,188,15840072,141891,154.5,12533003,0.1412,0.0002,15.48,4872,0.8059,6.045,1.8,0.003062,243.7,0,0,0,3.655,326600,17210,0.8222,20.93,1.334,97713,5.188,440267,3.531,297609,11.71,918153,23.8,20.75,17.7,0,0,0,0,9.239,0.5133,40899,0.415245961997151,0.282620179609086
06/04/2019,173,14370058,130658,142.2,12598098,0.1254,0.0001777,12.77,3265,0.8029,4.067,1.739,0.002959,253.2,0,0,0,2.551,354425,15580,0.8183,19.04,0.4027,24741,7.767,496459,3.459,250671,10.05,754382,27.6,22.15,16.7,0,0,0,0,10.54,0.5856,41861,0.62166834750036,0.276857321231331
07/04/2019,172.2,12918364,126330,137.4,10235418,0.1091,0.0001546,10.3,3263,0.8689,3.756,1.806,0.003073,228.5,0,0,0,1.942,206630,18963,0.8084,23.46,0.9031,38343,8.425,417250,3.864,209066,9.373,678416,25.3,21.85,18.4,0,0,0,0,10.35,0.5752,16369,0.674334469897069,0.309273399606205
08/04/2019,192.3,19584071,145920,158.9,15977898,0.1388,0.0001966,15.64,2956,0.8303,3.56,1.703,0.002898,272,0,0,0,5.804,766404,13144,0.8143,16.14,0.2959,23299,8.173,869958,3.574,372051,11.49,1157803,32.5,25.4,18.3,0,0,0,0,10.23,0.5684,32983,0.654164465574925,0.286061886695801
09/04/2019,189.2,15885080,145378,158.3,12799739,0.3179,0.0004503,34.5,3162,0.7865,4.02,1.61,0.002739,218.5,0,0,0,3.425,350785,11595,0.8117,14.29,0.8786,58830,6.457,528313,3.238,260216,13.95,1125799,28.1,23.65,19.2,0,0,0,0,12.13,0.674,27885,0.516816340905089,0.259168547599609
10/04/2019,184.4,13656531,145049,158,11407293,0.4481,0.0006348,44.97,4169,0.8356,4.99,1.864,0.003172,213,0,0,0,1.959,185753,13708,0.8215,16.69,1.392,82411,7.661,481408,4.053,273297,8.958,629069,20.9,17.1,13.3,0,0,0,0,12.43,0.6906,25380,0.613184139333109,0.324400902847813
11/04/2019,187.2,14384026,146168,158.6,11778508,0.3123,0.0004424,31.64,2637,0.8237,3.201,1.591,0.002707,196.9,0,0,0,0.9224,80362,13521,0.8162,16.57,1.491,92828,6.246,430026,3.898,276243,10.56,745235,20.4,16.2,12,0,0,0,0,10.03,0.5572,21571,0.499927964270278,0.3119947493957
12/04/2019,184.9,19145742,141926,153.9,16338376,0.2711,0.000384,40.37,6228,0.818,7.614,1.583,0.002693,272.2,884.9,1.222,185686,5.365,694756,17494,0.8237,21.24,0.3407,27635,6.082,659766,3.725,412401,7.242,650135,24.3,19.2,14.1,0,0,0,0,9.374,0.5208,36656,0.486801453520946,0.298147881349149
13/04/2019,171.3,14764901,133600,144.7,12283053,0.2828,0.0004006,34.01,6790,0.8432,8.053,1.522,0.00259,219.6,0,0,0,3.459,333150,19009,0.8148,23.33,0.2793,20733,7.057,560557,3.088,243802,5.049,414181,26.8,20.6,14.4,0,0,0,0,10.21,0.567,25716,0.564840160719717,0.247162592645952
14/04/2019,167,14819362,126887,137.3,11757316,0.291,0.0004121,35.53,7710,0.8193,9.411,1.54,0.002621,221.1,0,0,0,4.201,412653,19447,0.8219,23.66,0.4739,35808,5.785,525326,2.331,201939,9.03,737757,23.7,20.05,16.4,0,0,0,0,10.32,0.5734,24267,0.463029662712706,0.18657253997983
15/04/2019,180,18402211,134203,145.5,15248353,0.2112,0.0002992,28.39,4275,0.7928,5.393,1.633,0.002779,285.5,417,0.5757,58376,7.477,824645,18176,0.8361,21.74,0.5158,47053,6.91,749073,3.398,372970,6.828,655045,23.5,18.75,14,0,0,0,0,10.23,0.5683,11912,0.553074324865133,0.271974899550177
16/04/2019,183.2,17237118,134416,145.6,13993727,0.2031,0.0002877,23.06,1871,0.7994,2.341,1.755,0.002986,279.7,555.5,0.767,105960,6.998,754427,17879,0.8366,21.37,0.5923,41892,6.745,690091,3.129,320722,7.911,664321,25.2,19.8,14.4,0,0,0,0,12.31,0.684,8738,0.53986777441611,0.250444220333285
17/04/2019,185.5,17555137,133419,144.6,13687348,0.2212,0.0003133,24.46,2182,0.789,2.766,2.05,0.003488,316.7,932,1.287,146568,6.696,702616,18900,0.8297,22.78,0.4831,30754,7.046,728882,3.667,396682,9.283,762369,25.5,20.35,15.2,0,0,0,0,12.18,0.6768,17606,0.563959724023115,0.293505578767068
18/04/2019,184.7,15394466,134578,145.9,11974469,0.1777,0.0002516,17.18,1528,0.8116,1.883,1.922,0.003271,263.9,0,0,0,5.385,542412,19736,0.8569,23.03,0.5322,29250,7.587,744013,3.559,327468,8.891,652636,26.5,20.95,15.4,0,0,0,0,8.481,0.4712,22125,0.607261201555972,0.284861291200435
19/04/2019,167.3,11458672,124587,135,8977723,0.1499,0.0002123,12.61,4835,0.8262,5.852,1.671,0.002842,186.6,0,0,0,1.502,142882,15044,0.8169,18.42,2.807,160087,5.983,367876,3.534,216329,10.7,671357,26.9,22.1,17.3,0,0,0,0,10.33,0.5741,28180,0.478877523251533,0.282860298708159
20/04/2019,169.8,10689588,120680,130.8,8142300,0.1374,0.0001946,10.56,1155,0.8286,1.393,1.699,0.00289,179.4,0,0,0,0.8588,79011,17747,0.8585,20.67,5.318,276333,6.494,343451,3.581,198936,12.1,722618,25.9,21.2,16.5,0,0,0,0,9.53,0.5295,38908,0.519777809793658,0.286622164593638
21/04/2019,165,10362531,123216,133.5,8173032,0.03337,0.00004726,2.362,4930,0.8232,5.989,1.669,0.00284,170.2,0,0,0,0.7645,68256,15514,0.8254,18.8,4.122,221145,6.349,355901,2.247,124966,12.16,671791,26.4,22.1,17.8,0,0,0,0,7.687,0.427,31817,0.508172053338456,0.179849205205782
22/04/2019,168.6,11341233,129917,140.9,9413089,0.0001038,0.000000147,0.0102,6435,0.8161,7.886,1.747,0.002972,197.6,0,0,0,1.405,135426,14257,0.8296,17.19,1.932,103763,6.39,369588,1.65,97738,12.49,831572,26.8,22.8,18.8,0,0,0,0,12.83,0.7129,26716,0.511453681025789,0.132065504490227
23/04/2019,182.1,13879583,143827,156.1,11916495,0,0,0,5451,0.8095,6.733,1.873,0.003186,236.7,0,0,0,3.514,331707,11430,0.8483,13.48,0.7128,41074,5.835,503027,2.437,209707,13.38,932282,25.6,22.15,18.7,0,0,0,0,11.69,0.6496,21534,0.467031647697258,0.195056748147081
24/04/2019,179.8,11871305,149777,162.6,10611883,0,0,0,5455,0.8388,6.503,2.426,0.004128,266.5,0,0,0,0.8043,60890,9516,0.8533,11.15,0.2393,14447,6.787,442031,2.705,175806,9.129,569893,26.3,21.75,17.2,0,0,0,0,12.47,0.6926,3982,0.543229441803134,0.216507387664282
25/04/2019,166.5,9580843,136052,147.6,8492757,0,0,0,3335,0.869,3.838,1.726,0.002936,167.3,0,0,0,1.239,103640,10552,0.8531,12.37,0.2856,13038,6.558,299576,3.157,155587,6.46,370411,26.8,21.4,16,0,0,0,0,10.02,0.5567,22583,0.524900350573885,0.252685331924635
26/04/2019,176.8,9763291,136446,148.1,8219064,0.0002411,0.0000003415,0.01461,2794,0.8074,3.46,1.501,0.002553,127.3,0,0,0,1.521,112659,9359,0.8535,10.97,0.4274,22672,7.116,404569,3.371,186561,17.01,911421,29.5,23.5,17.5,0,0,0,0,10.41,0.5781,29671,0.569562503001489,0.269813827658519
27/04/2019,167.9,10226419,141033,153.1,9254247,0.1972,0.0002793,16.23,6567,0.8358,7.858,1.084,0.001844,112.6,0,0,0,1.305,125625,7325,0.7979,9.18,0.5557,28966,6.997,372349,3.948,220914,8.384,511184,21,17.4,13.8,0,0,0,0,10.39,0.5775,16424,0.560037778738254,0.315996734380253
28/04/2019,166.5,10594980,135410,146.9,9014541,0.2287,0.000324,18.37,6352,0.8116,7.826,1.109,0.001887,117.2,0,0,0,0.6471,56449,8725,0.803,10.87,0.4201,21987,7.658,382173,3.869,202812,12.08,703065,24,17.35,10.7,0,0,0,0,10.39,0.577,40160,0.612944020234036,0.30967359810466
29/04/2019,185.5,12720616,158460,172.1,11562313,0.1629,0.0002307,15.47,5005,0.8467,5.911,1.548,0.002634,176.9,0,0,0,0.5437,68727,4816,0.8084,5.957,0.6901,41862,6.088,359295,3.655,217443,9.322,623619,22.4,17.45,12.5,0,0,0,0,10.49,0.5826,27320,0.487281691719093,0.292545102370776
30/04/2019,187.1,14431669,155513,168.9,13075366,0.1915,0.0002713,22.07,4531,0.8225,5.509,1.767,0.003006,227.7,0,0,0,3.84,407247,3717,0.8525,4.36,0.5819,32747,5.817,452837,2.508,193241,12.81,922981,25.6,20.2,14.8,0,0,0,0,9.593,0.5329,13823,0.465590933102819,0.200739566825145
01/05/2019,189.4,14666778,154949,168.3,13129561,0.1165,0.0001649,12.38,3973,0.813,4.886,2.129,0.003622,277.9,0,0,0,3.997,387630,5587,0.8178,6.831,0.727,38945,3.447,278098,1.41,116409,13.96,1030944,22.5,20.1,17.7,0,0,0,0,9.304,0.5169,14685,0.266472248349352,0.109000832658134
02/05/2019,189.7,15815692,156077,169.6,13723378,0.04814,0.00006818,4.907,4180,0.8183,5.109,2.035,0.003463,275.3,0,0,0,6.608,649094,5004,0.8259,6.059,0.4438,28530,4.152,345576,1.486,126946,11.12,838745,24.7,21.95,19.2,0,0,0,0,10.5,0.5834,19320,0.320972664678419,0.114876054843962
03/05/2019,190.3,15191899,156528,170.1,13427045,0.06548,0.00009275,7.833,5011,0.8212,6.102,34.72,0.05907,4232,328,0.4528,44561,4.526,424918,6231,0.8192,7.607,0.3995,21334,2.194,181275,1.587,139182,12.19,908398,24.1,21.5,18.9,0,0,0,0,10.58,0.5876,25304,0.169608387838259,0.122683915906708
04/05/2019,173.8,13005679,151655,164.8,11989271,0.02931,0.00004152,3.127,7155,0.8259,8.663,1.968,0.003349,233.8,0,0,0,2.479,223295,1549,0.8537,1.814,0.5922,42257,4.852,351175,2.864,204001,10.63,757248,22.4,19.8,17.2,0,0,0,0,10.57,0.5872,34667,0.375086553232103,0.221403109739642
05/05/2019,170.3,11862926,143256,155.5,10639487,0.1237,0.0001752,10.43,6156,0.8362,7.362,1.196,0.002034,138.7,468.8,0.6472,64693,2.362,230260,6057,0.7522,8.052,0.2836,19484,5.851,354447,3.466,213339,7.73,522777,19.4,15.55,11.7,0,0,0,0,10.71,0.5949,33333,0.452314802753717,0.26794105389581
06/05/2019,186.9,13750391,151649,164.7,11766209,0.1551,0.0002197,13.77,5485,0.8306,6.603,1.903,0.003238,249.9,245.4,0.3388,31873,1.618,128128,12592,0.7651,16.46,0.3245,17442,7.373,553987,3.6,270131,6.905,497096,20.9,16.55,12.2,0,0,0,0,9.562,0.5312,30748,0.56997385758044,0.278299998276086
07/05/2019,191.8,13832994,153978,167.2,11502222,0.155,0.0002195,14.51,5613,0.8103,6.926,220.7,0.3755,20982,219.7,0.3034,32018,3.823,382496,9802,0.7894,12.42,0.6183,31935,7.488,409739,3.393,167697,11.54,762365,23.4,16.6,9.8,0,0,0,0,5.197,0.2887,16360,0.578863996414259,0.262297748375211
08/05/2019,193.6,16135572,152094,165.1,13536127,0.09546,0.0001352,12.26,4850,0.7764,6.247,178.4,0.3035,16223,241.9,0.3339,49819,3.969,440006,5991,0.7694,7.786,0.7346,39762,6.681,358965,2.979,155590,19.47,1468545,21.2,17.35,13.5,0,0,0,0,5.488,0.3049,16159,0.51647841346737,0.230293248573461
09/05/2019,196,18540668,157999,171.7,15507040,89.36,0.1266,8210,4463,0.8161,5.469,160,0.2722,20341,609.4,0.8414,111682,7.786,934596,9041,0.8037,11.25,1.03,80253,7.086,492123,3.05,223722,6.551,597821,21.6,15.6,9.6,0,0,0,0,3.544,0.1969,13013,0.54778716327343,0.235781942983906
10/05/2019,202.6,17554444,153091,166.3,13963235,0.03441,0.00004874,2.249,2135,0.7835,2.725,1.9,0.003232,253.4,306,0.4225,44281,7.853,755810,9717,0.819,11.86,0.4828,24390,3.376,323984,1.623,150473,17.46,1434695,20.2,16.7,13.2,0,0,0,0,7.749,0.4305,28104,0.260983553938907,0.125466915889469
11/05/2019,185.8,13018306,142943,155.1,11079153,0,0,0,5894,0.7694,7.661,1.123,0.001911,136.8,225.3,0.3111,29722,3.135,316409,9270,0.7613,12.18,0.9169,50743,6.346,353559,2.646,148227,20.17,1337975,21.1,15.8,10.5,0,0,0,0,10.7,0.5945,76671,0.490581052516679,0.204550498732923
12/05/2019,179.5,13112155,145799,158.3,11519819,0,0,0,4635,0.8431,5.498,1.25,0.002128,156.5,241,0.3328,32503,3.296,311591,10649,0.78,13.65,0.7368,48883,6.425,389001,3.296,201905,6.3,457628,22.5,16.4,10.3,0,0,0,0,11.26,0.6255,122030,0.496688191367737,0.254799109532772
13/05/2019,194.4,15115995,145892,158.5,12196049,0,0,0,761.9,0.8209,0.9281,1.557,0.00265,203.4,302.3,0.4174,49184,6.273,624861,14357,0.9209,15.59,0.6123,32085,5.731,360379,3.053,194707,11.54,820611,24,17.15,10.3,0,0,0,0,4.805,0.267,22539,0.443038136144514,0.236013859649136
14/05/2019,193.6,16467654,154729,168.1,13973184,0,0,0,1075,0.8272,1.3,1.645,0.002799,231.5,253.4,0.3499,35994,7.592,732493,9083,0.8695,10.45,0.5789,39486,6.492,474859,3.444,256193,5.183,420601,24,18.6,13.2,0,0,0,0,2.001,0.1111,12407,0.501867663557875,0.266240331684122
15/05/2019,194.7,18945031,146684,159.4,15591066,0,0,0,1277,0.8168,1.564,1.703,0.002898,277.1,932.1,1.287,228297,7.272,886625,15055,0.8601,17.5,0.8832,55985,5.993,528663,3.29,292493,7.632,641764,24.5,18.1,11.7,0,0,0,0,5.124,0.2847,38630,0.463292191574607,0.254335276202312
16/05/2019,195.1,18073027,143116,156,14754317,0,0,0,1599,0.8039,1.989,3.11,0.005291,478,829.2,1.145,137968,8.806,943273,16216,0.8342,19.44,0.4845,33242,5.569,472103,3.014,263385,8.883,794435,23.5,17.9,12.3,0,0,0,0,13.93,0.7741,82704,0.43051463622209,0.232998943001145
17/05/2019,191.6,17977371,134706,146.7,13936462,56.12,0.07949,12846,1026,0.8032,1.277,109.6,0.1864,32880,1608,2.219,298007,9.512,1099846,21213,0.8596,24.68,0.9283,57082,5.921,499774,2.945,254846,6.643,600044,23.8,17.9,12,0,0,0,0,14.75,0.8195,129238,0.457726191609085,0.227664859700854
18/05/2019,178.5,13719060,137782,150.1,11554481,0,0,0,5537,0.8248,6.713,2.917,0.004964,380.1,319.2,0.4408,42551,6.661,563047,15765,0.8056,19.57,0.8214,54992,6.098,417672,3.258,228297,5.508,416474,23.7,18.15,12.6,0,0,0,0,12.78,0.7103,101096,0.471409274857659,0.251861498439858
19/05/2019,176.6,11462093,133920,145.9,9552979,0,0,0,5129,0.8045,6.375,2.614,0.004448,278.2,339.6,0.4689,43468,3.726,310894,13493,0.7879,17.13,2.056,115489,5.305,285934,2.718,154807,11.4,709941,24.3,19,13.7,0,0,0,0,15.85,0.8806,162420,0.410105969681844,0.210116498698445
20/05/2019,193.4,16011283,145355,158.2,13255207,0,0,0,4622,0.8027,5.759,1.623,0.002761,225.8,319.9,0.4417,56730,9.455,955633,15541,0.8062,19.28,0.9565,48876,4.675,400453,2.271,193815,9.619,713684,23.2,18.35,13.5,0,0,0,0,9.131,0.5073,43242,0.361403469983529,0.175560915579164
21/05/2019,191.4,14236995,151111,164,11861340,0,0,0,8068,0.7955,10.14,1.727,0.002938,207.4,584.4,0.8069,79340,8.698,756082,12587,0.8153,15.44,0.7416,42766,5.968,373419,3.038,189934,9.688,664756,27.1,19.95,12.8,0,0,0,0,1.828,0.1015,6350,0.461359552697689,0.234854276322986
22/05/2019,191.6,17939043,147146,159.7,15266918,0,0,0,5235,0.8095,6.466,1.914,0.003257,304.1,1816,2.507,344619,9.47,1105525,16131,0.8062,20.01,0.4841,38021,6.035,502229,2.23,191097,4.264,371849,25.2,19.65,14.1,0,0,0,0,2.002,0.1112,9086,0.466539024887828,0.17239138782102
23/05/2019,190.4,16218388,138852,151.1,12587463,0,0,0,1950,0.8412,2.318,1.705,0.0029,240.3,1077,1.487,145318,10.31,917147,19097,0.8169,23.38,0.9142,65263,5.489,383629,2.518,180394,4.015,343265,25.2,19.75,14.3,0,0,0,0,3.853,0.214,24710,0.424330191815955,0.194655387683107
24/05/2019,190.2,16703078,136396,148.4,12914403,0,0,0,2007,0.7738,2.594,1.593,0.00271,234.1,896.3,1.237,122728,12.13,1104126,18230,0.8181,22.28,0.8448,64490,5.488,429575,2.299,179177,6.561,573375,24.5,18.95,13.4,0,0,0,0,1.835,0.1019,11056,0.424252886260878,0.177725471121312
25/05/2019,177.2,12559279,131556,143.1,10025348,0,0,0,2138,0.7843,2.726,1.259,0.002142,152.3,504.3,0.6963,64837,5.842,471627,11962,0.8491,14.09,1.213,67530,5.99,347877,2.687,159122,13.77,936778,26.7,19.4,12.1,0,0,0,0,1.823,0.1013,8036,0.463060274909377,0.207720026491068
26/05/2019,176.7,11635235,125802,136.8,8884962,0,0,0,1270,0.7806,1.627,1.195,0.002033,130.6,865.8,1.195,112842,4.285,356653,13757,0.8655,15.9,3.092,162048,5.492,298205,2.713,150362,17.32,1086704,23.6,19.35,15.1,0,0,0,0,1.825,0.1014,6959,0.424562108481185,0.209729970923062
27/05/2019,207.2,16911849,138894,151.2,12182615,0,0,0,3067,0.6951,4.412,44.19,0.07518,12075,1803,2.489,278893,13.65,1296227,12935,0.8419,15.36,1.875,99042,4.948,375127,2.461,191523,26.26,2078783,20.1,15.8,11.5,0,0,0,0,1.783,0.09907,8669,0.382507886519465,0.190248971043736
28/05/2019,211.2,16025303,151325,164.8,12279507,0,0,0,1761,0.7545,2.334,93.96,0.1599,10025,756.8,1.045,114102,9.309,833162,12964,0.8522,15.21,0.8687,46603,6.232,369513,2.835,185498,20.2,1464991,19.1,14.05,9,0,0,0,0,3.771,0.2095,14304,0.481768219237936,0.219161248642418
29/05/2019,207.9,17154980,147239,160.3,12934270,0,0,0,3229,0.7395,4.367,2.549,0.004338,334.7,593.5,0.8194,105549,9.033,835505,14728,0.8548,17.23,0.4263,22401,5.513,400468,2,142979,23.09,1853602,19.2,15.7,12.2,0,0,0,0,1.915,0.1064,4387,0.426185525137795,0.154611110153381
30/05/2019,216.7,18645518,155837,169.4,14910074,0.2857,0.0004047,39.41,2978,0.7318,4.07,1.395,0.002373,200.6,1054,1.455,146094,12.36,1163771,11379,0.8554,13.3,0.3663,22941,6.462,457384,3.449,248378,20.96,1757730,17.1,12.7,8.3,0,0,0,0,1.83,0.1017,5948,0.499548496905575,0.266626859459506
31/05/2019,217.5,20171607,163604,177.6,16383523,0.5523,0.0007823,69.14,2272,0.7832,2.901,1.37,0.00233,209.7,1186,1.637,223056,11.73,1219411,12514,0.8803,14.22,0.4453,28479,5.93,458922,2.41,199873,13.1,1140856,20.9,14.25,7.6,0,0,0,0,1.791,0.09952,6778,0.458421941604775,0.186306387734824
01/06/2019,198.5,21667822,147723,160.3,16764941,0.4587,0.0006497,66.95,1559,0.7658,2.036,65.75,0.1119,20617,1121,1.547,263567,13.36,1585362,11279,0.876,12.88,0.4014,28334,4.904,465178,3.078,307666,9.525,920111,19.8,14.9,10,0,0,0,0,1.826,0.1014,4778,0.371513125079924,0.233180546287929
02/06/2019,191.9,20276488,144181,156.3,16040281,0.2974,0.0004213,38.35,972.7,0.8179,1.189,3.314,0.005639,553.4,1371,1.893,305003,11.03,1251311,14365,0.8732,16.45,0.8592,83527,4.185,431356,2.447,255222,5.107,492283,21.4,15.95,10.5,0,0,0,0,1.798,0.09989,3335,0.317043725216044,0.185377776727278
